product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/campus-alice-women-s-sports-shoes-mesh-upper-anti-slip-sole-design-lace-up-running-women/p/itm3f242fd24c96b?pid=SHOFXNU8KGPHSHVM&lid=LSTSHOFXNU8KGPHSHVMFFD2FA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_14_532&otracker=search&otracker1=search&fm=Search&iid=208c9866-06c4-4055-9ef4-91fe4b2822d4.SHOFXNU8KGPHSHVM.SEARCH&ppt=sp&ppn=sp&ssid=10u9qsjgn40000001735941966180&qH=32e27b1148959538,ALICE Women's Sports Shoes | Mesh Upper with Anti Slip Sole Desig...more,CAMPUS,999,0.29,4.3,39220
https://www.flipkart.com/campus-lisa-n-walking-shoes-women/p/itm2ebca6bd47f68?pid=SHOGBAZK9T9QWZMV&lid=LSTSHOGBAZK9T9QWZMVGTUUAQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_15_575&otracker=search&otracker1=search&fm=Search&iid=1414133b-b202-4380-8aae-abedf08d0784.SHOGBAZK9T9QWZMV.SEARCH&ppt=sp&ppn=sp&ssid=j6tcussifk0000001735941967619&qH=32e27b1148959538,LISA Walking Shoes For Women,CAMPUS,767,0.3,4.2,10053
https://www.flipkart.com/sparx-sl-123-walking-shoes-women/p/itmfcuthtk68en9r?pid=SHOFCUQHFZY3N5QC&lid=LSTSHOFCUQHFZY3N5QC7I9VH9&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_15_581&otracker=search&otracker1=search&fm=Search&iid=1414133b-b202-4380-8aae-abedf08d0784.SHOFCUQHFZY3N5QC.SEARCH&ppt=sp&ppn=sp&ssid=j6tcussifk0000001735941967619&qH=32e27b1148959538,SL 123 Walking Shoes For Women,Sparx,748,0.25,4.2,7164
https://www.flipkart.com/campus-camp-fleek-walking-shoes-women/p/itme1f7d1a5ccda7?pid=SHOGHXKDWAC9XZMF&lid=LSTSHOGHXKDWAC9XZMFABQCNL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_15_583&otracker=search&otracker1=search&fm=Search&iid=1414133b-b202-4380-8aae-abedf08d0784.SHOGHXKDWAC9XZMF.SEARCH&ppt=sp&ppn=sp&ssid=j6tcussifk0000001735941967619&qH=32e27b1148959538,CAMP-FLEEK Walking Shoes For Women,CAMPUS,742,0.43,4.1,2479
https://www.flipkart.com/avant-libra-outdoor-sports-shoes-enhanced-grip-tpr-outsole-laces-running-women/p/itm2ae67ce9b20b7?pid=SHOGZFEPBN6AHHWQ&lid=LSTSHOGZFEPBN6AHHWQPZE1XS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_16_601&otracker=search&otracker1=search&fm=Search&iid=7bd48cf1-76b9-47da-9040-5593b2ea871d.SHOGZFEPBN6AHHWQ.SEARCH&ppt=sp&ppn=sp&ssid=qyh9pz5cn40000001735941969232&qH=32e27b1148959538,Libra Outdoor Sports Shoes with Enhanced Grip TPR Outsole & Laces...more,Avant,939,0.34,4.2,287
https://www.flipkart.com/asian-casual-sneaker-shoes-women-stylish-comfortable-lace-up-style-running/p/itm47e13ee5bb45d?pid=SHOGUXGUZW5CYYHG&lid=LSTSHOGUXGUZW5CYYHGMHYGPB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_17_658&otracker=search&otracker1=search&fm=Search&iid=17e99dd3-db86-4186-bca4-d01fe15e61b6.SHOGUXGUZW5CYYHG.SEARCH&ppt=sp&ppn=sp&ssid=z0ps8rpwxs0000001735941999126&qH=32e27b1148959538,Casual Sneaker Shoes For Women | Stylish and Comfortable | Lace-U...more,asian,847,0.43,4.2,2020
https://www.flipkart.com/asian-elasto-02-sports-shoes-women-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-lace-up-lightweight-black-jogging-walking-gym-party/p/itmferzsfngtqf5z?pid=SHOFERQHZDMJY6KA&lid=LSTSHOFERQHZDMJY6KAZW4MLQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_18_715&otracker=search&otracker1=search&fm=Search&iid=5c292919-c98e-4644-b23b-551a0968a57f.SHOFERQHZDMJY6KA.SEARCH&ppt=sp&ppn=sp&ssid=qtpchjab7k0000001735942002397&qH=32e27b1148959538,Elasto-02 sports shoes for women | Running shoes for girls stylis...more,asian,749,0.5,4.2,89909
https://www.flipkart.com/bersache-running-shoes-women/p/itm71a5694b5ba6c?pid=SHOHY88KBYJYNJ6K&lid=LSTSHOHY88KBYJYNJ6KND2HV2&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_727&otracker=search&otracker1=search&fm=Search&iid=231e0656-7f73-4c22-b1db-fc3b69fb04b2.SHOHY88KBYJYNJ6K.SEARCH&ppt=sp&ppn=sp&ssid=ktagt9elts0000001735942005700&qH=32e27b1148959538,Running Shoes For Women,BERSACHE,545,0.89,3.9,816
https://www.flipkart.com/footox-trendy-sports-running-shoes-women/p/itmd8c31be65fd74?pid=SHOH5NYBRAWJAMKF&lid=LSTSHOH5NYBRAWJAMKFQPIMBL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_21_806&otracker=search&otracker1=search&fm=Search&iid=dd91ca8b-d389-4107-9d38-79ca492d518e.SHOH5NYBRAWJAMKF.SEARCH&ppt=sp&ppn=sp&ssid=1wjuh99w740000001735942011936&qH=32e27b1148959538,Trendy Sports Running Shoes For Women,Footox,362,0.64,3.4,651
https://www.flipkart.com/asian-firefly-07-mauve-sports-casual-gym-jogging-stylish-training-gym-shoes-women/p/itme3fcaabcfbcac?pid=SHOGGSTFYHZNXH6E&lid=LSTSHOGGSTFYHZNXH6EUUFPVN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_21_820&otracker=search&otracker1=search&fm=Search&iid=dd91ca8b-d389-4107-9d38-79ca492d518e.SHOGGSTFYHZNXH6E.SEARCH&ppt=sp&ppn=sp&ssid=1wjuh99w740000001735942011936&qH=32e27b1148959538,"Firefly-07 Mauve Sports,Casual,Gym,Jogging,Stylish Training & Gym...more",asian,759,0.49,4.1,1490
https://www.flipkart.com/skechers-virtue-great-running-shoes-women/p/itm199316f16546e?pid=SHOGHDF9HGYC8JGX&lid=LSTSHOGHDF9HGYC8JGXGMWLRC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_22_842&otracker=search&otracker1=search&fm=Search&iid=ce806ae2-4e76-4fc4-9694-00153fcad2a7.SHOGHDF9HGYC8JGX.SEARCH&ppt=sp&ppn=sp&ssid=o1i57vydhc0000001735942015105&qH=32e27b1148959538,VIRTUE - BE GREAT Running Shoes For Women,Skechers,2721,0.55,4.3,55
https://www.flipkart.com/asian-firefly-10-grey-sports-training-gym-walking-stylish-walking-shoes-women/p/itma785e0a8706a0?pid=SHOGHHFGHGAH7SRC&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_22_862&otracker=search&otracker1=search&fm=Search&iid=ce806ae2-4e76-4fc4-9694-00153fcad2a7.SHOGHHFGHGAH7SRC.SEARCH&ppt=sp&ppn=sp&ssid=o1i57vydhc0000001735942015105&qH=32e27b1148959538,"Firefly-10 Grey Sports,Training,Gym,Walking,Stylish Walking Shoes...more",asian,832,0.44,4.2,13627
https://www.flipkart.com/asian-walking-shoes-women/p/itm21684a546473e?pid=SHOHYZ94GFNFF7YF&lid=LSTSHOHYZ94GFNFF7YFLNYWX3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_22_879&otracker=search&otracker1=search&fm=Search&iid=ce806ae2-4e76-4fc4-9694-00153fcad2a7.SHOHYZ94GFNFF7YF.SEARCH&ppt=sp&ppn=sp&ssid=o1i57vydhc0000001735942015105&qH=32e27b1148959538,Walking Shoes For Women,asian,791,0.43,4.1,1957
https://www.flipkart.com/campus-raye-women-s-sports-shoes-pillofoam-comfort-cushioned-memory-insole-lace-up-running-women/p/itm1ef6d79f50865?pid=SHOHF5KZAJBRFEQN&lid=LSTSHOHF5KZAJBRFEQNMCPAKS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_23_917&otracker=search&otracker1=search&fm=Search&iid=fb5904ab-6321-4a7c-b98c-01dc5be6020d.SHOHF5KZAJBRFEQN.SEARCH&ppt=sp&ppn=sp&ssid=ul4yws95uo0000001735942017502&qH=32e27b1148959538,RAYE Women's Sports Shoes | PilloFoam Comfort & Cushioned Memory ...more,CAMPUS,949,0.53,4.4,11018
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-women/p/itme0169566fb399?pid=SHOHYP7HEHATVCHH&lid=LSTSHOHYP7HEHATVCHH8VCU9S&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_24_927&otracker=search&otracker1=search&fm=Search&iid=6567c830-e819-4c7c-9f52-d97de80eb54f.SHOHYP7HEHATVCHH.SEARCH&ppt=sp&ppn=sp&ssid=7dax1ducsg0000001735942020677&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes Runn...more",BERSACHE,713,0.86,3.9,1195
https://www.flipkart.com/skechers-skech-air-dynamight-walking-shoes-women/p/itm020734d319a11?pid=SHOGHDTWXJCGRZZS&lid=LSTSHOGHDTWXJCGRZZSMQEOPY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_24_931&otracker=search&otracker1=search&fm=Search&iid=6567c830-e819-4c7c-9f52-d97de80eb54f.SHOGHDTWXJCGRZZS.SEARCH&ppt=sp&ppn=sp&ssid=7dax1ducsg0000001735942020677&qH=32e27b1148959538,SKECH-AIR DYNAMIGHT-NATURE'S Walking Shoes For Women,Skechers,2721,0.55,4.5,195
https://www.flipkart.com/asian-firefly-07-navy-sports-casual-gym-jogging-stylish-training-gym-shoes-women/p/itm5e75fd9af8210?pid=SHOGGSXURRH2TUZ9&lid=LSTSHOGGSXURRH2TUZ9XWSSU3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_24_934&otracker=search&otracker1=search&fm=Search&iid=6567c830-e819-4c7c-9f52-d97de80eb54f.SHOGGSXURRH2TUZ9.SEARCH&ppt=sp&ppn=sp&ssid=7dax1ducsg0000001735942020677&qH=32e27b1148959538,"-07 Navy Sports,Casual,Gym,Jogging,Stylish Training & Gym Shoes F...more",asian,759,0.49,4.1,1490
https://www.flipkart.com/kraasa-cozysock-running-shoes-women/p/itm13b9bdfca2f76?pid=SHOGJ5WZFYGWA69X&lid=LSTSHOGJ5WZFYGWA69XRQNV1O&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_24_957&otracker=search&otracker1=search&fm=Search&iid=6567c830-e819-4c7c-9f52-d97de80eb54f.SHOGJ5WZFYGWA69X.SEARCH&ppt=sp&ppn=sp&ssid=7dax1ducsg0000001735942020677&qH=32e27b1148959538,CozySock Running Shoes For Women,Kraasa,492,0.51,3.9,50182
https://www.flipkart.com/denill-girls-walking-shoes-outdoors-women/p/itm8f622cdf893df?pid=SHOG6KRFFUF8V6TT&lid=LSTSHOG6KRFFUF8V6TTGUBV9C&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_25_966&otracker=search&otracker1=search&fm=Search&iid=c75ab038-5110-4645-ae79-4d0fb44fab53.SHOG6KRFFUF8V6TT.SEARCH&ppt=sp&ppn=sp&ssid=uc1lyon7cw0000001735942023763&qH=32e27b1148959538,Girls Walking Shoes Outdoors For Women,Denill,547,0.73,4.1,2997
