product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-women/p/itmad4daca2cd7f0?pid=SHOHYP7GSMNRXDYZ&lid=LSTSHOHYP7GSMNRXDYZ2641KD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_58&otracker=search&otracker1=search&fm=Search&iid=en_MpI7reaWGFP4HD3Q_jti7cVrbzw4XMq7JBAQCXGb1JUIVkTdMurGIiIF0avx49jBzhYzN0mOLTOITTyylYtxUvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes Runn...more",BERSACHE,599,0.88,3.9,189
https://www.flipkart.com/knoos-sneakers-women/p/itm84cfabe2e4ac0?pid=SHOH2T4W3XUKB38F&lid=LSTSHOH2T4W3XUKB38FGYO2RC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_61&otracker=search&otracker1=search&fm=Search&iid=en_MpI7reaWGFP4HD3Q_jti7cVrbzw4XMq7JBAQCXGb1JUWKcTcrLZNMO_aF-AniW9ihKEcI17brDooMPhIsf3EdA%3D%3D&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,Sneakers For Women,Knoos,423,0.89,4.3,617
https://www.flipkart.com/campus-annie-women-s-casual-shoes-sock-like-fit-integrated-foamlite-tech-slip-walking-women/p/itmc0b0d71bdca42?pid=SHOGARZCSQGEWMEM&lid=LSTSHOGARZCSQGEWMEMQHY0JV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_64&otracker=search&otracker1=search&fm=Search&iid=5cce217a-ebf2-4cbd-9064-f2220ac1a767.SHOGARZCSQGEWMEM.SEARCH&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,ANNIE Women's Casual Shoes | Sock-Like Fit | Integrated FoamLite ...more,CAMPUS,969,0.31,4.2,61720
https://www.flipkart.com/vokline-walking-shoes-women/p/itm95073f01aa682?pid=SHOGKRMTDR2NTG8F&lid=LSTSHOGKRMTDR2NTG8FITTTJG&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_65&otracker=search&otracker1=search&fm=Search&iid=5cce217a-ebf2-4cbd-9064-f2220ac1a767.SHOGKRMTDR2NTG8F.SEARCH&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,"Women sports shoes,Running shoes,Trekking Shoes,gym shoes for wom...more",Vokline,304,0.7,4.1,155706
https://www.flipkart.com/campus-fabia-women-s-casual-shoes-memory-tech-insole-springy-fit-slip-walking-women/p/itmd460c32cb8d7c?pid=SHOGCQWTYACPYGGJ&lid=LSTSHOGCQWTYACPYGGJE46EX7&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_70&otracker=search&otracker1=search&fm=Search&iid=5cce217a-ebf2-4cbd-9064-f2220ac1a767.SHOGCQWTYACPYGGJ.SEARCH&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,FABIA Women's Casual Shoes | Memory Tech Insole with Springy Fit ...more,CAMPUS,829,0.08,4.1,5780
https://www.flipkart.com/trase-comfy-sports-walking-shoes-women/p/itmdbd1bff08f761?pid=SHOH7Z3HGFBNSPQC&lid=LSTSHOH7Z3HGFBNSPQC21IKDI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_71&otracker=search&otracker1=search&fm=Search&iid=en_MpI7reaWGFP4HD3Q_jti7cVrbzw4XMq7JBAQCXGb1JV1Oq_yNXuYR7So1hy-k9W8rDcBROElGOAAp73VBz_DFg%3D%3D&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,Comfy Sports Walking Shoes For Women,TRASE,492,0.62,4.2,503
https://www.flipkart.com/doctor-extra-soft-memory-foam-walking-gym-training-running-flexible-comfortable-shoes-d-1004-walking-women/p/itm95c0b4fdbca26?pid=SHOGYKPYYZPETS3F&lid=LSTSHOGYKPYYZPETS3FXG9MQN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_72&otracker=search&otracker1=search&fm=Search&iid=en_MpI7reaWGFP4HD3Q_jti7cVrbzw4XMq7JBAQCXGb1JW_DmYOlPa4JQra-E-IrT7HPvrFNGj9NhOuNTuGHpIFEw%3D%3D&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,"Memory Foam Walking,Gym,Training,Running,Flexible,Comfortable Sho...more",DOCTOR EXTRA SOFT,999,0.5,4.2,1975
https://www.flipkart.com/campus-cristy-women-s-sports-shoes-cushioned-insole-pillo-foam-lace-up-running-women/p/itm49f603b5ba713?pid=SHOFVUFFRVYSA6GH&lid=LSTSHOFVUFFRVYSA6GHPLOILM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_74&otracker=search&otracker1=search&fm=Search&iid=5cce217a-ebf2-4cbd-9064-f2220ac1a767.SHOFVUFFRVYSA6GH.SEARCH&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,CRISTY Women's Sports Shoes | Cushioned Insole with Pillo Foam | ...more,CAMPUS,849,0.23,4.2,39502
https://www.flipkart.com/roadster-sneakers-women/p/itm0291815971768?pid=SHOGRNN629HKSY5Z&lid=LSTSHOGRNN629HKSY5ZDSCIVU&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_76&otracker=search&otracker1=search&fm=Search&iid=5cce217a-ebf2-4cbd-9064-f2220ac1a767.SHOGRNN629HKSY5Z.SEARCH&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,Sneakers For Women,Roadster,758,0.81,3.8,4015
https://www.flipkart.com/goldstar-women-s-sport-shoes-eva-outsole-breathable-net-design-black-walking-women/p/itmefc7584647085?pid=SHOHY2FUGUEGQ5E3&lid=LSTSHOHY2FUGUEGQ5E31YAWOT&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_77&otracker=search&otracker1=search&fm=Search&iid=en_MpI7reaWGFP4HD3Q_jti7cVrbzw4XMq7JBAQCXGb1JXD7iOll6Zi1QaIKnuRW6SyQBRyhZS5THXByEe5kmE4Bw%3D%3D&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,KYLA-09 Walking Shoes For Women,GOLDSTAR,999,0.78,3.7,14
https://www.flipkart.com/asian-firefly-08-white-gym-sports-walking-training-stylish-running-shoes-women/p/itm304bcb34c1711?pid=SHOGN8ZC4HREYFTN&lid=LSTSHOGN8ZC4HREYFTNS7XDQI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_79&otracker=search&otracker1=search&fm=Search&iid=5cce217a-ebf2-4cbd-9064-f2220ac1a767.SHOGN8ZC4HREYFTN.SEARCH&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,"Asian Firefly-08 White Gym,Sports,Walking,Training,Stylish Runnin...more",asian,759,0.49,4.1,25879
https://www.flipkart.com/campus-running-shoes-women/p/itm9de9fa9fb8c66?pid=SHOGRV4UURT73576&lid=LSTSHOGRV4UURT73576YLUAMT&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_80&otracker=search&otracker1=search&fm=Search&iid=5cce217a-ebf2-4cbd-9064-f2220ac1a767.SHOGRV4UURT73576.SEARCH&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,Running Shoes For Women,CAMPUS,869,0.38,4.3,7008
https://www.flipkart.com/aygo-gel-12-light-weight-sports-walking-jogging-running-shoes-women/p/itm17b2ccd7fd710?pid=SHOGYJ8UFZ7HCHAT&lid=LSTSHOGYJ8UFZ7HCHATQLVWLQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_82&otracker=search&otracker1=search&fm=Search&iid=en_h7-rGblvcj_vglhuUYM18IZWSWj5Ps0u4wqroQrndTDlBvUuYSLq3xsvq8uaAQDMsPEOYAT8abSqMefrS01miw%3D%3D&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,"AYGO GEL-12 LIGHT WEIGHT SPORTS, WALKING, JOGGING Running Shoes F...more",AYGO,626,0.37,4.2,19
https://www.flipkart.com/campus-lisa-n-walking-shoes-women/p/itm0cabb6f644898?pid=SHOGBAZKUSZY7D9R&lid=LSTSHOGBAZKUSZY7D9RNKWTA9&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_84&otracker=search&otracker1=search&fm=Search&iid=b722b6e3-525a-4d4d-ae98-a9845639c31a.SHOGBAZKUSZY7D9R.SEARCH&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,LISA Walking Shoes For Women,CAMPUS,767,0.3,4.2,10053
https://www.flipkart.com/birde-premium-sports-shoes-women-walking/p/itm0f2fa6d339586?pid=SHOGJSB6B4XGE8DF&lid=LSTSHOGJSB6B4XGE8DF4OAR85&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_85&otracker=search&otracker1=search&fm=Search&iid=b722b6e3-525a-4d4d-ae98-a9845639c31a.SHOGJSB6B4XGE8DF.SEARCH&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,"Premium Sports Shoes for Women Walking Shoes For Women (Black , 4...more",Birde,346,0.65,3.9,54348
https://www.flipkart.com/campus-claire-women-s-sports-shoes-memory-foam-insole-cushioned-comfort-lace-up-running-women/p/itm794226b7cdced?pid=SHOFW9EZZHYHT8TF&lid=LSTSHOFW9EZZHYHT8TFWYMBH5&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_86&otracker=search&otracker1=search&fm=Search&iid=b722b6e3-525a-4d4d-ae98-a9845639c31a.SHOFW9EZZHYHT8TF.SEARCH&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,CLAIRE Women's Sports Shoes | Memory Foam Insole for Cushioned Co...more,CAMPUS,1099,0.21,4.3,47816
https://www.flipkart.com/asian-casual-sneaker-shoes-women-stylish-comfortable-lace-up-style-running/p/itmee51e94983f2a?pid=SHOGUM9WDAPNPVPK&lid=LSTSHOGUM9WDAPNPVPKFY5OC9&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_87&otracker=search&otracker1=search&fm=Search&iid=en_h7-rGblvcj_vglhuUYM18IZWSWj5Ps0u4wqroQrndTDJiD7G6Q_pHUP_TKDZYRHmhCq0PK-HIz9XbYm02-3SjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,Casual Sneaker Shoes For Women | Stylish and Comfortable | Lace-U...more,asian,847,0.43,4.2,2020
https://www.flipkart.com/campus-camp-callie-walking-shoes-women/p/itm2137744590be0?pid=SHOGG44YKVD3CYZB&lid=LSTSHOGG44YKVD3CYZBEJ08QS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_93&otracker=search&otracker1=search&fm=Search&iid=b722b6e3-525a-4d4d-ae98-a9845639c31a.SHOGG44YKVD3CYZB.SEARCH&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,CAMP CALLIE Walking Shoes For Women,CAMPUS,869,0.13,4.2,7494
https://www.flipkart.com/fabbmate-casuals-women/p/itm83ad4f4d7a4c0?pid=SHOG7FGFUCDAHU7X&lid=LSTSHOG7FGFUCDAHU7XYVPJ6K&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_94&otracker=search&otracker1=search&fm=Search&iid=b722b6e3-525a-4d4d-ae98-a9845639c31a.SHOG7FGFUCDAHU7X.SEARCH&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,Casuals For Women,Fabbmate,313,0.61,4.1,17786
https://www.flipkart.com/puma-zod-runner-v3-wn-s-idp-sneakers-women/p/itm136689c6812dd?pid=SHOFUFGRGHCMJ7QF&lid=LSTSHOFUFGRGHCMJ7QFC8ORQ4&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_96&otracker=search&otracker1=search&fm=Search&iid=b722b6e3-525a-4d4d-ae98-a9845639c31a.SHOFUFGRGHCMJ7QF.SEARCH&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,Zod Runner V3 Wn s IDP Sneakers For Women,PUMA,1241,0.69,4.3,29492
https://www.flipkart.com/asian-elasto-02-sports-shoes-women-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-lace-up-lightweight-pink-jogging-walking-gym-party/p/itm76e777b939a17?pid=SHOFERQH3YET4NZT&lid=LSTSHOFERQH3YET4NZTNT1XOK&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_98&otracker=search&otracker1=search&fm=Search&iid=en_h7-rGblvcj_vglhuUYM18IZWSWj5Ps0u4wqroQrndTCuPrdm-ZPEv8QAyGdF2czt-d81E5aXFrR6OEWae5yZJ_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,Elasto-02 sports shoes for women | Running shoes for girls stylis...more,asian,749,0.5,4.2,89909
https://www.flipkart.com/asian-firefly-10-black-sports-training-gym-walking-stylish-walking-shoes-women/p/itm4c56c26d15622?pid=SHOGHHFGQPUMT9CF&lid=LSTSHOGHHFGQPUMT9CFRFYSUD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_100&otracker=search&otracker1=search&fm=Search&iid=b722b6e3-525a-4d4d-ae98-a9845639c31a.SHOGHHFGQPUMT9CF.SEARCH&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,"Firefly-10 Black Sports,Training,Gym,Walking,Stylish Walking Shoe...more",asian,832,0.44,4.2,13627
https://www.flipkart.com/bersache-premium-sports-walking-trending-running-shoes-women-s-girl-s-women/p/itm37e7c3ca956ca?pid=SHOH3PVFGFHFFJPC&lid=LSTSHOH3PVFGFHFFJPC6CILSG&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_101&otracker=search&otracker1=search&fm=Search&iid=en_h7-rGblvcj_vglhuUYM18IZWSWj5Ps0u4wqroQrndTCSN7MHY0meTGCXtxsabwP4zEi8tIsBQ2YQG8UK3d84hfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,"Bersache Premium Sports ,walking, Trending Running Shoes For Wome...more",BERSACHE,425,0.91,3.7,598
https://www.flipkart.com/hrx-hrithik-roshan-new-chn-white-running-shoes-women/p/itm74d7590696a48?pid=SHOGXHHKFR2UVN2B&lid=LSTSHOGXHHKFR2UVN2BCUWKM3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_103&otracker=search&otracker1=search&fm=Search&iid=b722b6e3-525a-4d4d-ae98-a9845639c31a.SHOGXHHKFR2UVN2B.SEARCH&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,NEW-CHN-WHITE Walking Shoes For Women,HRX by Hrithik Roshan,999,0.75,4.3,5595
https://www.flipkart.com/fabbmate-trendy-sports-shoes-women-s-running-walking-memory-foam-running-women/p/itm68ab71f052daf?pid=SHOGH3Y2HCCEP8BB&lid=LSTSHOGH3Y2HCCEP8BBRSWK65&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_104&otracker=search&otracker1=search&fm=Search&iid=b722b6e3-525a-4d4d-ae98-a9845639c31a.SHOGH3Y2HCCEP8BB.SEARCH&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,"Trendy Sports,Walking - Memory Foam Running Shoes For Women (Blac...more",Fabbmate,364,0.54,4.3,154036
https://www.flipkart.com/knoos-training-gym-shoes-women/p/itm48d2948aa83bc?pid=SHOH2T2WVHHZJ9HB&lid=LSTSHOH2T2WVHHZJ9HBOWMATL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_105&otracker=search&otracker1=search&fm=Search&iid=b722b6e3-525a-4d4d-ae98-a9845639c31a.SHOH2T2WVHHZJ9HB.SEARCH&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,Sneakers For Women,Knoos,556,0.81,4.3,2903
https://www.flipkart.com/asian-superfly-03-black-sports-gym-training-casual-stylish-running-shoes-women/p/itmb58573a0c29e5?pid=SHOGHSZVXS68XSWA&lid=LSTSHOGHSZVXS68XSWAMOAVGI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_106&otracker=search&otracker1=search&fm=Search&iid=b722b6e3-525a-4d4d-ae98-a9845639c31a.SHOGHSZVXS68XSWA.SEARCH&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,"Superfly-03 Black Sports,Gym,Training,Casual,Stylish Running Shoe...more",asian,816,0.59,4.1,3973
https://www.flipkart.com/doctor-extra-soft-walking-shoes-women/p/itmf4ccd3817928b?pid=SHOGYKPUGGZHCEJU&lid=LSTSHOGYKPUGGZHCEJUHZZGQB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_107&otracker=search&otracker1=search&fm=Search&iid=en_h7-rGblvcj_vglhuUYM18IZWSWj5Ps0u4wqroQrndTD0128DF6XRG50HU9Su4eluAd23dSaXjkCfHUCWFBsh7w%3D%3D&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,Walking Shoes For Women,DOCTOR EXTRA SOFT,999,0.5,4.1,1975
https://www.flipkart.com/asian-superfly-06-gym-sports-training-stylish-extra-comfort-running-shoes-women/p/itm7984b160c4c59?pid=SHOGU5ZU6VMYZYX6&lid=LSTSHOGU5ZU6VMYZYX6HDR2U3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_111&otracker=search&otracker1=search&fm=Search&iid=en_h7-rGblvcj_vglhuUYM18IZWSWj5Ps0u4wqroQrndTDj-zWqIR540tyh49QRteFY46Nu52JwI2YJF8ffS3REi33Gaq_wzx4HJysDmGalzMk%3D&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,"Superfly-06 Gym,Sports,Training,Stylish With Extra Comfort Runnin...more",asian,933,0.53,4.2,302
https://www.flipkart.com/campus-alexa-running-shoes-women/p/itm9e99c46516903?pid=SHOFHBUYGHHNA2EG&lid=LSTSHOFHBUYGHHNA2EGVO4NAV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_113&otracker=search&otracker1=search&fm=Search&iid=b722b6e3-525a-4d4d-ae98-a9845639c31a.SHOFHBUYGHHNA2EG.SEARCH&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,ALEXA Running Shoes For Women,CAMPUS,1142,0.33,4.3,16971
https://www.flipkart.com/campus-claire-women-s-sports-shoes-memory-foam-insole-cushioned-comfort-lace-up-running-women/p/itm06bf69d5dfe5a?pid=SHOFW6Z7PQHMCFDK&lid=LSTSHOFW6Z7PQHMCFDKS3V0QY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_115&otracker=search&otracker1=search&fm=Search&iid=b722b6e3-525a-4d4d-ae98-a9845639c31a.SHOFW6Z7PQHMCFDK.SEARCH&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,CLAIRE Women's Sports Shoes | Memory Foam Insole for Cushioned Co...more,CAMPUS,1146,0.18,4.3,47816
https://www.flipkart.com/campus-noor-plus-v-walking-shoes-women/p/itm61697cca8ddf8?pid=SHOGASSZXRF87EWG&lid=LSTSHOGASSZXRF87EWGOULHDB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_116&otracker=search&otracker1=search&fm=Search&iid=b722b6e3-525a-4d4d-ae98-a9845639c31a.SHOGASSZXRF87EWG.SEARCH&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,NOOR PLUS V Walking Shoes For Women,CAMPUS,999,0.29,4.2,7369
https://www.flipkart.com/shoe-blate-training-gym-shoes-women/p/itmcdaa91072f2b5?pid=SHOGTBZHHWCVYTDG&lid=LSTSHOGTBZHHWCVYTDGBRY1JH&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_118&otracker=search&otracker1=search&fm=Search&iid=en_h7-rGblvcj_vglhuUYM18IZWSWj5Ps0u4wqroQrndTCqOFLPSUsqUh29zLCRQf8zjqINjLjn7hS0xGgf_6SMFw%3D%3D&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,Training & Gym Shoes For Women,SHOE BLATE,660,0.67,3.9,190
https://www.flipkart.com/sparx-sl-123-walking-shoes-women/p/itm4e54111c1ae23?pid=SHOFAUDUYSGVTT8Z&lid=LSTSHOFAUDUYSGVTT8ZGX1DLO&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_119&otracker=search&otracker1=search&fm=Search&iid=b722b6e3-525a-4d4d-ae98-a9845639c31a.SHOFAUDUYSGVTT8Z.SEARCH&ppt=sp&ppn=sp&ssid=gvqcv8l8000000001735941949888&qH=32e27b1148959538,SL 123 Walking Shoes For Women,Sparx,759,0.24,4.3,7157
https://www.flipkart.com/sparx-sl-168-outdoors-women/p/itm5cde3a26bec2e?pid=SHOFZCSHNZA46QWP&lid=LSTSHOFZCSHNZA46QWP8AH33X&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_130&otracker=search&otracker1=search&fm=Search&iid=496ffe0b-bd3c-4b34-b263-e6adc17a9d24.SHOFZCSHNZA46QWP.SEARCH&ppt=sp&ppn=sp&ssid=s2n6zhylds0000001735941951500&qH=32e27b1148959538,SL 168 Outdoors For Women,Sparx,799,0.2,4.2,1812
https://www.flipkart.com/goldstar-women-s-sport-shoes-eva-outsole-breathable-net-design-black-walking-women/p/itm2e0fb4d59da04?pid=SHOGZWHUYZFBSKAZ&lid=LSTSHOGZWHUYZFBSKAZUSRNXI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_132&otracker=search&otracker1=search&fm=Search&iid=en_yH5jQMtjgfnLKWUlzjKPH27D0gDlVQquDbPtsHJD1VezGey1HmtpRri4QHv2a0B79yDRqrFTAZCC_jif07-8og%3D%3D&ppt=sp&ppn=sp&ssid=s2n6zhylds0000001735941951500&qH=32e27b1148959538,KYLA-03 Walking Shoes For Women,GOLDSTAR,999,0.78,4.2,3
https://www.flipkart.com/aqualite-lss-308-running-shoes-sports-shoes-walking-lightweight-shoes-women-outdoors/p/itm5d4b85a56548f?pid=SHOH3QYTFFARPXHW&lid=LSTSHOH3QYTFFARPXHWCDJYFZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_133&otracker=search&otracker1=search&fm=Search&iid=496ffe0b-bd3c-4b34-b263-e6adc17a9d24.SHOH3QYTFFARPXHW.SEARCH&ppt=sp&ppn=sp&ssid=s2n6zhylds0000001735941951500&qH=32e27b1148959538,Aqualite Premium LSS-308 Trending Sports Shoes with memory foam S...more,Aqualite,699,,3.9,1241
https://www.flipkart.com/khadim-s-walking-shoes-women/p/itm2a38e43c5c1f0?pid=SHOGN3CRXMCZD9DH&lid=LSTSHOGN3CRXMCZD9DHPZIIFF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_150&otracker=search&otracker1=search&fm=Search&iid=496ffe0b-bd3c-4b34-b263-e6adc17a9d24.SHOGN3CRXMCZD9DH.SEARCH&ppt=sp&ppn=sp&ssid=s2n6zhylds0000001735941951500&qH=32e27b1148959538,Lightweight Comfort Extra Soft Trendy Premium Stylish Walking Sho...more,Khadim's,399,,4.1,904
https://www.flipkart.com/asian-walking-shoes-women/p/itmd9c1066b0956b?pid=SHOHFYYDMZZCT5GG&lid=LSTSHOHFYYDMZZCT5GGWGJMXR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_153&otracker=search&otracker1=search&fm=Search&iid=496ffe0b-bd3c-4b34-b263-e6adc17a9d24.SHOHFYYDMZZCT5GG.SEARCH&ppt=sp&ppn=sp&ssid=s2n6zhylds0000001735941951500&qH=32e27b1148959538,Walking Shoes For Women,asian,791,0.43,4.1,1957
https://www.flipkart.com/fabbmate-casual-sports-shoes-white-sneakers-women-girls/p/itm47b0c0e22498b?pid=SHOHF5MMWFRWCGVA&lid=LSTSHOHF5MMWFRWCGVANKZBU3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_155&otracker=search&otracker1=search&fm=Search&iid=496ffe0b-bd3c-4b34-b263-e6adc17a9d24.SHOHF5MMWFRWCGVA.SEARCH&ppt=sp&ppn=sp&ssid=s2n6zhylds0000001735941951500&qH=32e27b1148959538,Fabbmate Casual Sports shoes White Sneakers for Women Girls White...more,Fabbmate,435,0.56,3.7,20664
https://www.flipkart.com/xe-looks-251-s2-grey-40-sneakers-women/p/itm098ed4226c352?pid=SHOGVJEDP8ARMTCM&lid=LSTSHOGVJEDP8ARMTCMXVWJUV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_161&otracker=search&otracker1=search&fm=Search&iid=en_5JEhjKo3o02eBDY9xhq5JOgiOuQg5fvQ1d0pIe76rcFwtTUdOLAscmF1efUKLVVBW4Gn75jrCsuIgc0vbyUzGw%3D%3D&ppt=sp&ppn=sp&ssid=x1k2vap3lc0000001735941952956&qH=32e27b1148959538,251-S2-grey-40 Sneakers For Women,XE Looks,670,0.73,4.8,13
https://www.flipkart.com/doctor-extra-soft-memory-foam-walking-gym-training-running-flexible-comfortable-shoes-d-1004-walking-women/p/itm205db90ee5c17?pid=SHOGYKPFCGHGJNVR&lid=LSTSHOGYKPFCGHGJNVR6ITW9J&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_162&otracker=search&otracker1=search&fm=Search&iid=en_5JEhjKo3o02eBDY9xhq5JOgiOuQg5fvQ1d0pIe76rcETSgSI_rp8tJtuU_IKE8rvrYVLdcFNcaiyryoSP9PHSg%3D%3D&ppt=sp&ppn=sp&ssid=x1k2vap3lc0000001735941952956&qH=32e27b1148959538,"Memory Foam Walking,Gym,Training,Running,Flexible,Comfortable Sho...more",DOCTOR EXTRA SOFT,1111,0.44,4.8,1975
